Date,Neutral,Hname,Hscore,Hfouls,Hblocks,Hsteals,Hturnovers,Hassists,Hteam-rebounds,Hrebounds,Hoff-rebounds,Hft-attempted,Hft-made,Htreys-attempted,Htreys-made,Hfg-attempted,Hfg-made,Hminutes,Aname,Ascore,Afouls,Ablocks,Asteals,Aturnovers,Aassists,Ateam-rebounds,Arebounds,Aoff-rebounds,Aft-attempted,Aft-made,Atreys-attempted,Atreys-made,Afg-attempted,Afg-made,Aminutes
1/5/2013,0,Dartmouth,62,22,3,8,12,9,0,27,11,20,14,15,4,56,22,40,Colgate,78,17,6,5,19,11,0,32,7,27,22,13,10,44,23,40
1/5/2013,0,Georgia Southern,65,23,1,4,13,10,0,31,11,27,23,19,6,51,18,40,N.C. A&T,71,21,3,8,10,5,0,34,15,33,24,23,5,53,21,40
1/5/2013,0,Canisius,73,18,3,8,16,17,0,36,11,19,15,23,10,56,24,40,Marist,64,18,6,10,16,16,0,30,12,20,13,19,5,56,23,40
1/5/2013,0,Davidson,85,16,4,6,12,14,0,51,19,27,23,30,8,63,27,40,N.C. Greensboro,53,22,0,6,13,9,0,22,4,16,11,17,6,54,18,40
1/5/2013,0,Dayton,78,17,1,3,8,17,0,36,7,30,23,20,7,57,24,40,UAB,71,22,0,3,12,16,0,39,11,15,13,20,6,65,26,40
1/5/2013,0,Eastern Kentucky,78,17,2,8,8,17,0,20,8,21,19,25,7,56,26,40,SIU Edwardsville,72,17,1,3,17,17,0,26,6,15,11,13,7,45,27,40
1/5/2013,0,Presbyterian,77,18,0,3,12,14,0,31,12,13,10,20,7,63,30,40,Virginia Military,86,14,3,6,10,8,0,31,9,30,24,19,6,53,28,40
1/5/2013,0,Robert Morris,70,23,1,9,16,12,0,30,11,20,11,27,9,57,25,40,Central Conn. St.,77,21,0,14,17,9,0,32,11,29,20,19,7,52,25,40
1/5/2013,0,UCSB,70,15,3,4,18,17,0,30,10,23,13,21,9,52,24,40,Long Beach St.,77,21,6,7,12,16,0,29,7,13,10,11,3,59,32,40
1/5/2013,0,Wright St.,53,23,0,6,16,11,0,33,14,8,5,18,4,53,22,40,Wis. Milwaukee,51,15,2,8,16,6,0,24,7,25,18,24,5,41,14,40
1/5/2013,0,Citadel,55,14,3,4,16,14,0,22,8,8,7,19,6,48,21,40,Western Carolina,72,10,1,10,9,12,0,30,15,16,12,15,6,57,27,40
1/5/2013,0,Stephen F. Austin,71,17,2,6,11,16,0,38,10,30,16,7,1,49,27,40,McNeese St.,43,19,6,9,12,7,0,23,4,19,12,11,1,47,15,40
1/5/2013,0,Tenn-Martin,76,21,4,6,11,14,0,36,17,18,11,24,11,71,27,45,Austin Peay,74,16,9,5,13,15,0,31,5,31,27,15,7,48,20,45
1/5/2013,0,Lipscomb,60,21,1,5,16,13,0,38,15,25,18,16,4,46,19,40,E. Tennessee St.,56,20,2,6,12,13,0,27,12,15,6,22,6,53,22,40
1/5/2013,0,Florida Intl.,75,22,5,12,22,9,0,46,18,38,21,19,4,60,25,40,LA Lafayette,70,24,5,8,22,16,0,30,9,22,12,30,12,60,23,40
1/5/2013,0,Morehead St.,65,16,5,9,21,14,0,34,15,23,14,18,7,46,22,40,Eastern Illinois,50,22,5,8,17,16,0,15,4,11,7,16,7,45,18,40
1/5/2013,0,Santa Clara,74,22,4,5,8,14,0,32,18,22,17,23,7,61,25,40,Gonzaga,81,19,2,5,9,11,0,28,6,30,27,9,2,47,26,40
1/5/2013,0,Arkansas,86,13,2,8,10,17,0,27,8,15,12,19,10,55,32,40,Delaware St.,51,15,3,4,15,8,0,26,10,17,10,18,5,47,18,40
1/5/2013,0,TX Arlington,52,19,7,5,23,7,0,48,13,18,12,17,4,54,18,40,Louisiana Tech,55,16,9,14,11,11,0,34,11,20,14,21,3,66,19,40
1/5/2013,0,Illinois St.,60,17,0,8,16,11,0,28,9,5,4,18,2,59,27,40,Northern Iowa,70,12,1,6,15,13,0,25,5,21,17,22,7,47,23,40
1/5/2013,0,Providence,73,20,3,10,22,12,0,38,15,34,22,15,3,63,24,40,DePaul,83,28,3,8,14,13,0,33,7,29,24,15,5,62,27,40
1/5/2013,0,Samford,70,14,3,8,12,14,0,15,2,18,13,21,9,48,24,40,Chattanooga,74,17,2,6,18,20,0,28,5,18,13,17,9,45,26,40
1/5/2013,0,Western Ill.,57,9,6,3,8,15,0,36,7,8,7,15,6,58,22,45,IUPUI,53,10,0,8,8,16,0,27,4,12,5,17,8,54,20,45
1/5/2013,0,Arkansas St.,75,13,2,8,8,13,0,32,12,18,12,24,9,57,27,40,West. Kentucky,61,18,0,5,17,12,0,25,9,13,6,27,11,51,22,40
1/5/2013,0,Drake,65,24,2,1,10,9,0,28,9,16,13,21,6,55,23,40,Missouri St.,77,16,1,3,6,11,0,33,9,28,19,18,8,49,25,40
1/5/2013,0,South Alabama,56,21,4,7,11,12,0,35,10,17,10,18,6,54,20,40,Middle Tenn. St.,60,17,5,5,9,10,0,36,11,19,10,11,4,54,23,40
1/5/2013,0,North Texas,68,12,6,8,11,12,0,19,5,25,16,12,4,49,24,40,LA Monroe,81,20,1,8,14,13,0,26,5,20,17,16,8,48,28,40
1/5/2013,0,Troy,67,11,2,7,17,15,0,31,8,18,15,19,8,47,22,40,AR Little Rock,64,17,2,10,14,11,0,22,6,14,6,15,8,52,25,40
1/5/2013,0,Tennessee Tech,52,15,1,9,19,10,0,26,9,20,13,23,5,51,17,40,Belmont,83,18,1,12,19,24,0,33,7,8,6,25,13,57,32,40
1/5/2013,0,New Mexico St.,78,13,5,4,14,17,0,35,7,17,15,16,5,54,29,40,Texas St.,67,21,2,3,10,13,0,25,6,15,11,21,8,56,24,40
1/5/2013,0,Evansville,85,18,5,1,12,22,0,28,8,18,16,18,9,52,30,40,Southern Ill.,68,16,0,6,10,12,0,22,8,21,14,11,2,51,26,40
1/5/2013,0,Weber St.,95,26,9,5,16,19,0,43,10,24,20,21,9,59,33,40,North Dakota,63,20,4,7,7,3,0,21,5,31,26,10,3,56,17,40
1/5/2013,0,Montana St.,70,17,3,12,7,9,0,34,12,34,24,22,6,58,20,45,Eastern Wash.,68,26,4,3,20,16,0,37,7,8,6,27,12,56,25,45
1/5/2013,0,Montana,62,15,2,1,11,13,0,27,5,20,18,11,4,48,20,40,Portland St.,55,16,3,1,10,8,0,29,6,16,11,15,4,53,20,40
1/5/2013,0,Idaho St.,86,17,4,6,10,16,0,31,5,27,23,28,15,52,24,40,Northern Colorado,63,25,1,5,12,10,0,26,3,20,9,16,6,49,24,40
1/5/2013,0,Utah St.,82,17,7,6,5,14,0,44,19,33,24,16,4,65,27,45,Idaho,75,25,4,1,11,20,0,33,8,18,9,24,8,60,29,45
1/5/2013,0,Utah Valley,52,15,12,9,9,12,0,28,8,19,14,22,4,56,17,40,N.J.I.T.,57,17,4,9,16,4,0,46,18,22,18,10,3,58,18,40
1/5/2013,0,Washington St.,63,15,0,6,12,8,0,24,10,21,16,20,5,57,21,40,Washington,68,18,5,5,15,13,0,29,7,16,11,12,5,48,26,40
1/5/2013,0,Cal Poly,72,14,0,8,11,15,0,25,6,25,21,15,7,45,22,40,UC Irvine,67,16,2,4,14,20,0,22,4,14,9,16,6,48,26,40
1/5/2013,0,San Jose St.,76,19,4,8,19,18,0,32,7,29,22,21,8,53,23,40,Seattle,71,23,2,10,20,15,0,38,15,24,17,28,8,67,23,40
1/5/2013,0,UC Davis,64,20,0,6,18,12,0,26,4,25,17,21,7,45,20,40,Pacific,74,18,1,10,12,12,0,24,2,29,19,14,5,48,25,40
1/5/2013,0,UNLV,84,15,4,11,19,23,0,39,10,29,21,19,7,55,28,40,CSU Bakersfield,63,20,1,10,17,10,0,26,5,24,14,20,5,57,22,40
1/5/2013,0,Pepperdine,54,16,3,8,6,10,0,37,8,20,11,6,3,56,20,40,Portland,47,18,7,4,14,8,0,40,8,15,9,13,4,51,17,40
1/5/2013,0,San Francisco,76,19,0,3,14,15,0,31,4,15,9,24,11,56,28,40,BYU,80,16,1,7,9,10,0,38,9,20,11,18,7,63,31,40
1/5/2013,0,CSU Northridge,86,25,4,10,13,19,0,39,19,18,15,11,3,79,34,40,CSU Fullerton,105,17,3,7,16,15,0,24,5,31,25,23,12,58,34,40
1/5/2013,0,USC,64,20,5,5,6,14,0,31,12,18,8,11,2,66,27,40,California,72,14,7,5,11,13,0,34,7,26,21,8,5,48,23,40
1/5/2013,0,Hawaii,76,16,2,3,14,16,0,27,5,14,12,16,10,49,27,40,UC Riverside,61,15,1,8,10,6,0,22,8,21,16,16,3,54,21,40
1/6/2013,0,Michigan,95,13,4,3,6,24,0,37,8,19,13,22,10,62,36,40,Iowa,67,18,1,3,7,17,0,26,6,10,6,20,7,62,27,40
1/6/2013,0,South Florida,44,14,7,7,15,10,0,26,6,10,6,22,6,40,16,40,Syracuse,55,12,5,11,9,12,0,36,19,9,5,17,4,63,23,40
1/6/2013,0,Loyola (MD),74,18,8,5,10,14,0,31,7,22,18,12,6,51,25,40,St. Peter's,58,18,1,5,11,9,0,32,16,28,17,9,1,57,20,40
1/6/2013,0,American,60,19,4,3,14,11,0,42,16,14,11,21,5,64,22,40,Cornell,68,19,4,8,10,12,0,32,10,24,14,15,8,52,23,40
1/6/2013,0,Rider,72,16,7,10,19,18,0,36,9,1,1,18,9,58,31,40,Siena,53,7,3,10,15,11,0,30,14,21,17,24,6,56,15,40
1/6/2013,0,Denver,75,18,5,11,11,24,0,23,2,12,9,30,14,49,26,40,UTSA,50,13,0,6,16,6,0,31,12,26,16,13,2,49,16,40
1/6/2013,0,Kansas,69,17,12,1,14,17,0,42,9,18,16,14,5,55,24,40,Temple,62,15,2,8,4,8,0,31,11,26,20,17,4,63,19,40
1/6/2013,0,Nebraska,41,15,4,4,8,4,0,28,2,5,3,12,2,49,18,40,Wisconsin,47,9,6,2,6,8,0,34,7,13,3,17,4,53,20,40
1/6/2013,0,Iona,78,15,4,8,13,18,0,20,5,26,20,16,10,51,24,40,Manhattan,70,19,7,4,19,13,0,30,12,15,11,18,5,56,27,40
1/6/2013,0,Yale,58,15,1,8,16,9,0,20,7,20,13,14,3,49,21,40,Florida,79,16,2,10,13,19,0,27,4,13,10,17,9,50,30,40
1/6/2013,0,Bradley,63,12,1,8,14,14,0,28,11,12,8,13,5,54,25,40,Wichita St.,69,18,6,10,14,12,0,28,11,10,9,23,6,57,27,40
1/6/2013,0,Jackson St.,48,20,9,7,11,5,0,28,4,15,9,14,3,45,18,40,Alcorn St.,51,20,5,5,12,5,0,33,7,26,14,17,5,48,16,40
1/6/2013,0,Minnesota,69,15,7,8,15,14,0,45,20,28,17,13,6,48,23,40,Northwestern,51,20,1,11,11,11,0,20,8,6,4,23,7,52,20,40
1/6/2013,0,AR Pine Bluff,73,15,3,11,10,19,0,35,6,30,16,16,5,54,26,40,Alabama St.,58,21,2,4,18,13,0,35,12,18,10,23,8,60,20,40
1/6/2013,0,Arizona St.,65,12,13,3,10,12,0,35,10,33,20,17,5,47,20,40,Colorado,56,25,1,7,10,10,0,36,15,8,6,19,2,68,24,40
1/6/2013,0,Virginia,61,14,6,6,11,14,0,30,5,18,9,14,8,49,22,40,North Carolina,52,18,2,4,12,9,0,29,5,17,9,17,5,51,19,40
1/6/2013,0,SMU,47,9,5,9,13,8,0,26,3,20,17,13,0,44,15,40,Tulsa,48,19,2,4,19,14,0,33,9,2,2,28,8,55,19,40
1/6/2013,0,Prairie View A&M,60,19,4,5,10,7,0,37,14,17,10,11,2,63,24,40,Texas Southern,65,18,3,4,11,12,0,38,14,16,11,26,6,61,24,40
1/6/2013,0,Miss. Valley St.,79,15,5,10,13,10,0,31,12,21,18,17,7,61,27,40,Alabama A&M,68,20,5,7,21,10,0,23,6,13,7,17,9,55,26,40
1/6/2013,0,Grambling St.,43,17,2,2,18,11,0,23,5,10,7,15,4,50,16,40,Southern,82,8,1,12,11,10,0,39,9,26,16,24,12,55,27,40
1/6/2013,0,Oregon St.,66,18,5,4,14,8,0,29,9,16,10,20,6,60,25,40,Oregon,79,17,1,10,12,10,0,39,11,23,18,16,3,59,29,40
1/7/2013,0,Florida Intl.,74,19,4,8,17,15,0,42,13,24,17,16,5,57,26,40,Bethune-Cookman,72,18,5,6,14,15,0,33,13,25,18,22,6,62,24,40
1/7/2013,0,Stetson,81,18,3,4,12,24,0,38,11,27,16,12,3,62,31,40,Jacksonville,72,21,4,7,13,15,0,35,11,25,17,17,5,61,25,40
1/7/2013,0,Cleveland St.,60,20,1,11,14,13,0,31,9,23,16,16,6,45,19,40,Ill. Chicago,50,18,3,6,18,8,0,28,8,22,17,19,5,42,14,40
1/7/2013,0,Cincinnati,60,18,5,2,9,18,0,27,6,11,5,21,9,49,23,40,Notre Dame,66,10,1,2,7,14,0,19,3,13,9,16,9,48,24,40
1/7/2013,0,Penn St.,51,25,4,4,19,10,0,30,13,11,8,18,5,60,19,40,Indiana,74,18,2,10,17,14,0,31,6,34,22,16,8,42,22,40
1/7/2013,0,Binghamton,59,16,6,2,13,6,0,33,11,16,9,25,10,59,20,40,Albany,71,18,1,6,10,15,0,34,5,17,14,12,1,59,28,40
1/7/2013,0,Hampton,69,18,4,6,16,16,0,35,9,28,14,19,7,52,24,40,James Madison,65,24,3,11,17,8,0,28,6,26,19,22,6,49,20,40
1/7/2013,0,Hofstra,52,14,4,5,8,15,0,24,7,8,4,18,6,46,21,40,Georgia St.,50,13,5,3,7,6,0,29,12,14,12,20,2,50,18,40
1/7/2013,0,Northern Kentucky,44,12,3,8,11,11,0,22,9,12,7,26,7,43,15,40,E. Tennessee St.,49,14,2,8,13,10,0,27,7,17,13,7,2,37,17,40
1/7/2013,0,Fla Gulf Coast,75,15,6,8,8,14,0,34,15,24,11,15,6,64,29,40,North Florida,73,18,4,2,14,16,0,34,9,15,13,29,10,58,25,40
1/7/2013,0,Lipscomb,61,12,1,8,11,8,0,19,9,23,19,16,4,52,19,40,S.Car. Upstate,98,15,3,5,11,24,0,31,13,16,13,27,15,61,35,40
1/7/2013,0,Lamar,63,13,4,6,14,11,0,42,21,21,14,4,1,65,24,40,SE Louisiana,67,17,6,6,15,9,0,29,7,17,12,14,3,55,26,40
1/7/2013,0,McNeese St.,63,19,5,14,13,9,0,28,7,19,14,13,5,54,22,40,Nicholls St.,64,17,2,9,20,12,0,38,14,23,16,19,6,54,21,40
1/7/2013,0,Sam Houston St.,64,21,1,4,16,14,0,38,11,25,17,21,5,55,21,40,Northwestern St.,73,18,2,8,12,18,0,39,13,25,15,20,4,59,27,40
1/7/2013,0,Sacramento St.,64,22,3,5,17,9,0,37,13,55,29,5,3,39,16,40,Southern Utah,59,34,5,2,16,9,0,36,16,21,15,22,6,59,19,40
1/8/2013,0,Duke,68,12,1,8,12,13,0,39,11,14,6,15,8,56,27,40,Clemson,40,12,3,8,13,3,0,28,11,14,9,11,1,53,15,40
1/8/2013,0,Missouri,84,16,5,8,10,18,0,27,5,22,15,15,9,53,30,40,Alabama,68,21,4,6,16,8,0,25,6,18,15,17,5,55,24,40
1/8/2013,0,Connecticut,99,16,4,10,13,17,0,46,18,27,21,16,6,73,36,40,DePaul,78,20,7,6,15,13,0,26,9,13,11,17,5,70,31,40
1/8/2013,0,Boston U.,63,21,3,6,15,11,0,33,6,23,16,15,5,47,21,40,Vermont,53,16,3,6,14,6,0,36,13,25,18,25,5,55,15,40
1/8/2013,0,Holy Cross,78,17,3,4,8,14,0,25,4,22,20,11,6,51,26,40,Columbia,69,19,1,3,10,15,0,24,3,22,18,18,7,48,22,40
1/8/2013,0,Dartmouth,75,18,2,4,13,14,0,44,17,31,21,19,10,49,22,40,Army,58,20,6,7,9,11,0,27,11,19,14,20,6,53,19,40
1/8/2013,0,Brown,75,17,6,9,20,15,0,49,19,28,16,29,11,68,24,45,Niagara,74,25,1,14,17,12,0,39,14,24,14,25,8,68,26,45
1/8/2013,0,Drexel,58,22,3,6,19,9,0,38,13,15,12,14,6,55,20,45,Northeastern,63,17,3,11,13,8,0,24,7,28,20,15,5,50,19,45
1/8/2013,0,Texas Tech,48,18,3,5,15,6,0,29,12,11,7,24,5,59,18,40,Baylor,82,13,4,9,13,13,0,39,9,22,14,14,8,56,30,40
1/8/2013,0,Wofford,49,14,4,4,13,9,0,33,6,15,12,10,3,47,17,40,Appalachian St.,50,15,5,5,9,8,0,28,7,9,7,18,3,57,20,40
1/8/2013,0,Pennsylvania,83,21,0,9,11,22,0,21,3,24,15,14,6,52,31,40,Lafayette,85,20,0,4,14,16,0,25,6,26,18,15,7,49,30,40
1/8/2013,0,Creighton,91,15,2,3,14,28,0,38,5,12,7,27,16,53,34,40,Drake,61,13,0,7,7,15,0,22,6,14,10,28,9,59,21,40
1/8/2013,0,Houston Baptist,60,25,2,5,15,8,0,27,5,16,15,14,5,49,20,40,TX Pan American,70,17,2,8,9,7,0,27,6,37,21,9,5,45,22,40
1/8/2013,0,Missouri St.,62,14,1,5,11,13,0,31,4,18,11,16,7,47,22,40,Illinois St.,55,18,4,4,13,11,0,33,8,12,7,17,4,55,22,40
1/8/2013,0,AR Pine Bluff,77,19,2,11,9,20,0,38,11,18,14,14,3,72,30,40,Alabama A&M,61,18,1,4,20,17,0,35,4,29,17,15,6,47,19,40
1/8/2013,0,Jackson St.,67,14,0,7,3,6,0,27,13,14,10,21,5,71,26,40,Southern,80,12,5,1,13,5,0,31,8,19,13,18,9,50,29,40
1/8/2013,0,Miss. Valley St.,65,14,3,8,16,14,0,22,4,18,13,23,10,48,21,40,Alabama St.,69,20,4,9,15,14,0,36,13,14,10,15,5,58,27,40
1/8/2013,0,Grambling St.,46,16,0,4,13,7,0,37,15,15,7,14,5,59,17,40,Alcorn St.,80,13,5,9,7,16,0,31,6,19,12,21,10,56,29,40
1/8/2013,0,Purdue,64,17,2,6,6,13,0,27,10,14,9,8,3,67,26,40,Ohio St.,74,15,9,3,13,13,0,35,8,15,8,10,4,54,30,40
1/8/2013,0,Georgetown,45,19,5,2,16,5,0,20,7,26,17,12,2,37,13,40,Pittsburgh,73,21,4,6,10,16,0,27,9,20,14,8,5,49,27,40
1/8/2013,0,San Jose St.,71,18,4,13,9,16,0,38,14,27,14,16,3,69,27,40,New Orleans,64,25,2,5,19,10,0,46,14,21,15,16,3,65,23,40
1/9/2013,0,Hartford,68,22,1,10,11,18,0,23,2,16,10,21,10,46,24,40,Maine,61,20,1,6,14,10,0,33,12,29,20,14,5,47,18,40
1/9/2013,0,Michigan,62,7,1,3,4,6,0,42,11,26,17,17,3,54,21,40,Nebraska,47,18,3,3,5,10,0,28,7,7,3,26,6,56,19,40
1/9/2013,0,Seton Hall,58,22,2,4,16,13,0,34,10,31,20,16,4,49,17,40,Louisville,73,24,3,12,11,16,0,34,8,27,23,12,4,55,23,40
1/9/2013,0,Kansas,97,17,5,7,14,16,0,43,12,38,27,19,8,62,31,45,Iowa St.,89,29,1,7,11,17,0,35,11,20,15,38,14,73,30,45
1/9/2013,0,Providence,66,14,3,4,11,15,0,22,8,23,15,18,9,50,21,40,Syracuse,72,16,7,8,8,14,0,36,16,18,17,21,3,62,26,40
1/9/2013,0,Florida,77,14,6,10,7,17,0,19,6,8,7,26,12,55,29,40,Georgia,44,9,5,3,19,4,0,22,3,19,15,10,1,36,14,40
1/9/2013,0,St. Joseph's,66,11,9,2,8,12,0,37,11,18,14,25,10,59,21,40,Butler,72,17,2,4,5,17,0,39,10,12,9,19,9,62,27,40
1/9/2013,0,Geo. Washington,78,16,7,5,15,16,0,32,8,24,16,12,6,49,28,40,St. Bonaventure,59,21,1,6,13,6,0,25,9,11,10,18,3,59,23,40
1/9/2013,0,Delaware,69,19,6,7,9,7,0,27,6,17,11,12,4,54,27,40,Hofstra,54,14,2,4,13,7,0,34,10,23,13,10,1,52,20,40
1/9/2013,0,Towson,99,17,11,13,17,14,0,40,14,33,27,16,4,70,34,50,William & Mary,86,22,1,9,19,18,0,36,13,15,13,33,13,76,30,50
1/9/2013,0,Miami (OH),61,21,2,7,18,9,0,20,4,22,13,21,6,44,21,40,Northern Illinois,72,21,2,7,15,13,0,27,4,26,21,13,9,43,21,40
1/9/2013,0,Ohio,86,22,3,8,10,26,0,30,10,18,13,18,9,63,32,40,Buffalo,68,14,5,5,17,14,0,35,15,33,21,16,5,55,21,40
1/9/2013,0,James Madison,78,24,8,11,9,18,0,35,7,18,14,12,4,61,30,40,N.C. Wilmington,50,18,4,5,21,8,0,36,13,31,19,15,3,51,14,40
1/9/2013,0,Richmond,64,18,7,3,10,9,0,33,9,30,18,18,4,50,21,40,Rhode Island,61,23,3,2,8,7,0,42,14,19,12,19,5,57,22,40
1/9/2013,0,Virginia Tech,75,26,1,0,17,14,0,30,7,15,10,14,7,56,29,40,Boston Coll.,86,14,3,9,5,17,0,32,10,35,20,22,8,60,29,40
1/9/2013,0,Marshall,79,17,3,5,20,18,0,45,13,20,13,32,12,60,27,40,Tulsa,61,17,1,15,11,10,0,28,7,15,12,14,3,63,23,40
1/9/2013,0,Coastal Carolina,61,13,0,7,8,11,0,36,18,19,14,15,5,54,21,40,Presbyterian,43,20,5,1,17,6,0,20,6,9,6,21,9,40,14,40
1/9/2013,0,Akron,65,14,3,8,11,15,0,36,14,16,10,20,7,59,24,40,W. Michigan,43,17,3,6,14,9,0,29,10,12,7,14,4,49,16,40
1/9/2013,0,Binghamton,37,18,2,4,15,4,0,31,6,10,7,16,2,53,14,40,Stony Brook,62,13,5,7,8,14,0,38,9,12,8,29,10,59,22,40
1/9/2013,0,UCF,64,11,8,7,21,12,0,41,6,16,14,21,6,52,22,40,UAB,48,13,2,8,12,11,0,42,21,13,8,23,0,77,20,40
1/9/2013,0,Cent. Michigan,73,14,0,9,10,11,0,26,7,29,24,25,9,49,20,40,Bowling Green,67,17,5,6,12,9,0,33,8,12,11,22,8,57,24,40
1/9/2013,0,East. Michigan,58,17,4,14,11,12,0,16,4,19,12,14,4,41,21,40,Ball St.,60,18,0,6,18,18,0,27,6,10,6,15,6,41,24,40
1/9/2013,0,Fordham,82,14,13,4,15,21,0,47,12,15,8,14,6,64,34,40,Duquesne,75,16,5,10,5,16,0,28,10,20,12,27,7,74,28,40
1/9/2013,0,Gardner-Webb,78,18,1,9,13,19,0,33,9,21,16,14,6,57,28,40,N.C. Asheville,71,16,6,4,15,13,0,25,6,25,14,16,7,53,25,40
1/9/2013,0,Kent St.,58,18,4,4,14,8,0,35,14,27,19,19,3,56,18,40,Toledo,70,24,5,5,10,12,0,31,8,18,16,14,4,57,25,40
1/9/2013,0,Longwood,73,13,3,3,11,11,0,27,12,19,12,18,7,61,27,40,Campbell,83,17,7,7,10,18,0,31,10,18,16,5,3,62,32,40
1/9/2013,0,UMBC,68,14,3,8,13,12,0,35,11,29,17,10,3,47,24,40,New Hampshire,57,21,0,5,13,11,0,36,16,13,8,28,7,63,21,40
1/9/2013,0,Radford,59,17,6,9,14,9,0,41,13,28,13,16,6,55,20,40,High Point,54,16,5,12,12,10,0,31,7,12,7,12,1,60,23,40
1/9/2013,0,St. John's,56,11,5,7,11,12,0,35,14,27,15,15,3,54,19,40,Rutgers,58,20,2,7,12,10,0,28,7,14,9,15,5,55,22,40
1/9/2013,0,VCU,74,20,2,15,12,16,0,26,9,21,19,20,5,60,25,40,Dayton,62,20,4,6,26,13,0,33,11,16,11,21,9,49,21,40
1/9/2013,0,Virginia Military,82,11,5,8,7,15,0,30,12,14,10,31,12,65,30,40,Liberty,69,14,1,3,12,9,0,35,13,9,7,16,6,62,28,40
1/9/2013,0,Wright St.,69,13,1,6,12,14,0,26,7,20,16,20,9,49,22,40,Cleveland St.,53,16,3,2,16,11,0,30,9,8,8,20,7,51,19,40
1/9/2013,0,Indiana St.,68,15,9,4,14,12,0,35,6,26,22,10,2,44,22,40,Bradley,53,19,1,12,8,7,0,29,12,13,8,8,3,66,21,40
1/9/2013,0,Charleston Sou.,75,14,3,2,4,18,0,30,6,19,15,30,10,54,25,40,Winthrop,63,17,1,1,11,9,0,25,3,18,13,16,8,48,21,40
1/9/2013,0,Charlotte,74,18,4,3,21,10,0,41,11,31,22,8,2,52,25,40,La Salle,65,26,2,8,13,9,0,41,21,18,11,29,4,77,25,40
1/9/2013,0,N.C. State,83,16,8,4,12,16,0,38,8,29,20,16,7,55,28,40,Georgia Tech,70,20,2,5,7,8,0,33,12,16,12,18,4,73,27,40
1/9/2013,0,Wichita St.,82,17,13,6,13,20,0,33,10,30,20,20,8,52,27,40,Southern Ill.,76,20,1,7,10,9,0,22,6,16,14,16,8,57,27,40
1/9/2013,0,South Florida,53,19,4,6,9,7,0,29,7,15,11,20,6,50,18,40,Villanova,61,19,6,3,11,14,0,39,12,20,11,18,4,55,23,40
1/9/2013,0,Ill. Chicago,70,22,2,12,8,11,0,26,7,18,18,9,4,56,24,40,Valparaiso,75,16,1,3,15,11,0,30,5,30,25,18,6,44,22,40
1/9/2013,0,Murray St.,65,15,1,7,17,12,0,26,6,21,14,29,11,47,20,40,Eastern Kentucky,77,21,4,12,10,14,0,24,6,14,13,23,8,55,28,40
1/9/2013,0,Maryland,62,21,2,3,18,13,0,39,11,14,10,22,8,60,22,40,Florida St.,65,16,13,10,13,9,0,36,12,23,15,20,6,60,22,40
1/9/2013,0,Oklahoma St.,63,13,5,11,24,14,0,36,6,15,11,8,2,48,25,40,TCU,45,14,1,10,21,7,0,17,2,9,5,14,6,47,17,40
1/9/2013,0,Memphis,67,11,4,11,16,12,0,38,11,12,7,12,4,57,28,40,East Carolina,54,16,3,8,16,11,0,22,2,12,9,21,9,46,18,40
1/9/2013,0,Rice,52,11,0,5,13,13,0,13,5,10,8,27,8,48,18,40,Southern Miss,75,17,5,11,17,19,0,30,7,12,7,8,4,46,32,40
1/9/2013,0,Houston,78,15,5,7,13,14,0,38,15,32,23,15,5,56,25,40,SMU,67,25,3,9,14,10,0,33,13,10,6,17,5,65,28,40
1/9/2013,0,Mississippi St.,56,15,8,14,17,8,0,26,9,25,18,10,0,49,19,40,South Carolina,54,20,5,7,24,10,0,34,12,11,6,21,8,51,20,40
1/9/2013,0,Austin Peay,84,14,3,8,15,17,0,32,11,29,21,21,11,58,26,45,Morehead St.,81,30,3,8,17,20,0,41,19,13,11,27,8,72,31,45
1/9/2013,0,Northern Iowa,59,13,3,7,11,11,0,26,6,13,9,25,8,51,21,40,Evansville,62,16,2,3,11,13,0,29,6,13,12,12,6,50,22,40
1/9/2013,0,Tennessee,74,27,2,6,8,11,0,31,8,26,17,26,7,65,25,40,Mississippi,92,19,5,6,11,9,0,41,11,44,38,15,4,58,25,40
1/9/2013,0,Tulane,57,18,0,5,5,7,0,31,12,23,14,14,3,60,20,40,UTEP,66,18,5,3,9,15,0,33,7,18,12,13,6,48,24,40
1/9/2013,0,Wis. Green Bay,58,12,5,9,17,16,0,35,11,16,9,15,5,49,22,40,Loyola Chicago,45,19,2,8,16,10,0,27,9,2,2,21,7,57,18,40
1/9/2013,0,Mo. Kansas City,66,15,5,3,14,8,0,22,6,12,8,12,4,52,27,40,Utah Valley,78,13,2,10,10,18,0,21,5,17,12,9,4,51,31,40
1/9/2013,0,Illinois,67,21,4,7,7,8,0,29,13,21,18,24,3,65,23,40,Minnesota,84,19,3,5,15,17,0,34,7,27,21,15,9,51,27,40
1/9/2013,0,Auburn,68,15,4,6,12,15,0,35,6,22,12,18,6,54,25,40,LSU,63,20,3,7,12,15,0,40,14,10,4,27,9,67,25,40
1/9/2013,0,Wake Forest,55,13,9,5,12,10,0,23,4,21,15,15,4,44,18,40,Virginia,52,19,3,6,17,8,0,39,16,12,9,11,3,55,20,40
1/9/2013,0,Texas A&M,69,18,3,2,9,11,0,47,16,27,22,16,5,58,21,40,Arkansas,51,24,6,3,12,10,0,25,6,15,4,15,3,52,22,40
